timestamp,open,high,low,close,volume
2019-11-26,313.41,314.28,313.06,313.99,38729785.0
2019-11-27,314.61,315.48,314.37,315.42,46153005.0
2019-11-29,314.86,315.13,314.06,314.33,37839782.0
2019-12-02,314.59,314.66,311.17,311.66,78630131.0
2019-12-03,308.65,309.64,307.13,309.51,76725416.0
2019-12-04,310.7,312.12,310.32,311.5,49860938.0
2019-12-05,312.23,312.25,310.58,312.09,41540611.0
2019-12-06,314.12,315.31,314.11,314.83,50091438.0
2019-12-09,314.44,315.18,313.8,313.89,35419836.0
2019-12-10,313.82,314.55,312.81,313.58,53698321.0
2019-12-11,314.03,314.7,313.4393,314.33,56301209.0
2019-12-12,314.43,317.99,314.17,317.08,98280985.0
2019-12-13,316.87,318.67,316.02,317.29,82239787.0
2019-12-16,319.22,320.15,317.2542,319.49,86183317.0
2019-12-17,319.92,320.25,319.48,319.5495,62393053.0
2019-12-18,320.0,320.25,319.53,319.56,51246674.0
2019-12-19,319.8,320.98,319.5246,320.87,87471997.0
2019-12-20,320.46,321.9742,319.3873,320.86,162473006.0
2019-12-23,321.59,321.65,321.06,321.27,54408530.0
2019-12-24,321.47,321.52,320.9,321.24,20550098.0
2019-12-26,321.65,322.95,321.64,322.94,31809352.0
2019-12-27,323.74,323.8,322.28,322.85,43084401.0
2019-12-30,322.95,323.1,320.55,321.13,51165259.0
2019-12-31,320.53,322.13,320.15,321.85,59018703.0
2020-01-02,323.54,324.89,322.53,324.87,60187033.0
2020-01-03,321.16,323.64,321.1,322.43,80319689.0
2020-01-06,320.49,323.73,320.36,323.73,56672077.0
2020-01-07,323.02,323.54,322.24,322.74,43646563.0
2020-01-08,322.94,325.78,322.67,324.42,69691471.0
2020-01-09,326.16,326.73,325.52,326.59,49479650.0
2020-01-10,327.2899,327.46,325.2,325.64,53842362.0
2020-01-13,326.39,327.96,325.92,327.92,51115039.0
2020-01-14,327.47,328.62,326.844,327.42,64327107.0
2020-01-15,327.35,329.02,327.26,328.16,73150949.0
2020-01-16,329.7,330.92,329.45,330.86,56695908.0
2020-01-17,331.7,332.18,330.7897,332.01,107448658.0
2020-01-21,330.9,332.18,330.82,331.29,80196677.0
2020-01-22,332.24,332.95,331.17,331.35,49824372.0
2020-01-23,330.63,332.1682,329.41,331.8,52680351.0
2020-01-24,332.44,332.53,327.36,328.76,88497842.0
2020-01-27,323.03,325.12,322.66,323.51,86318745.0
2020-01-28,325.06,327.85,323.6038,326.88,65847396.0
2020-01-29,328.38,328.63,326.4,326.62,54998042.0
2020-01-30,324.36,327.91,323.54,327.62,77185315.0
2020-01-31,327.0,327.17,320.73,321.75,116500962.0
2020-02-03,323.35,326.16,323.22,324.12,71170107.0
2020-02-04,328.07,330.01,327.72,329.06,64065469.0
2020-02-05,332.27,333.09,330.67,332.84,67402342.0
2020-02-06,333.91,334.19,332.8,333.93,51626082.0
2020-02-07,332.82,333.9941,331.6,332.24,65101736.0
2020-02-10,331.23,334.75,331.19,334.75,43576992.0
2020-02-11,336.16,337.02,334.684,335.27,55707407.0
2020-02-12,336.83,337.65,336.43,337.44,44997697.0
2020-02-13,335.8621,338.12,335.56,337.17,55382831.0
2020-02-14,337.51,337.73,336.2,337.6,65012969.0
2020-02-18,336.51,337.6677,335.21,336.73,58482788.0
2020-02-19,337.79,339.08,337.48,338.32,49804453.0
2020-02-20,337.7423,338.64,333.6817,336.99,74976767.0
2020-02-21,335.47,335.81,332.58,333.45,115144054.0
2020-02-24,323.14,333.5623,321.24,322.42,163655089.0
2020-02-25,323.94,324.61,311.69,312.59,223245173.0
2020-02-26,314.18,318.11,310.7,311.61,198369131.0
2020-02-27,305.46,311.5637,297.51,297.7,288117319.0
2020-02-28,288.7,297.892,285.54,296.24,392482615.0
2020-03-02,298.21,309.16,294.46,308.9,241275739.0
2020-03-03,309.5,313.84,297.57,300.32,305243992.0
2020-03-04,306.12,313.1,303.33,313.05,178853859.0
2020-03-05,304.98,308.47,300.01,302.51,188896911.0
2020-03-06,293.15,298.78,290.23,297.43,231042459.0
2020-03-09,275.3,284.19,273.45,276.32,312908288.0
2020-03-10,284.64,288.52,273.5,288.41,278857139.0
2020-03-11,280.7,281.94,270.88,274.25,258486370.0
2020-03-12,256.0,266.66,247.68,255.24,394824960.0
2020-03-13,263.09,271.4754,248.5237,270.2,328921935.0
2020-03-16,241.18,256.9,237.36,241.065,300815897.0
2020-03-17,245.04,256.17,237.07,254.19,265602534.0
2020-03-18,236.25,248.37,228.02,235.69,329737404.0
2020-03-19,239.25,247.38,232.22,240.55,292164236.0
2020-03-20,242.53,244.47,228.5,229.4,346965271.0
2020-03-23,228.19,229.6833,218.26,222.68,328483538.0
2020-03-24,234.42,244.1,233.8,242.0,238855181.0
2020-03-25,244.87,256.35,239.75,246.79,301441274.0
2020-03-26,249.52,262.8,249.05,260.93,260651432.0
2020-03-27,253.27,260.81,251.05,254.0,225910512.0
2020-03-30,255.7,262.43,253.53,261.56,173415329.0
2020-03-31,260.56,263.33,256.22,257.36,199726153.0
2020-04-01,247.98,257.6591,243.9,246.04,191168322.0
2020-04-02,245.19,252.68,244.59,251.93,180209961.0
2020-04-03,250.76,253.32,245.22,247.95,135983980.0
2020-04-06,257.84,267.0,248.1698,264.74,190704663.0
2020-04-07,274.21,275.03,264.89,265.18,202333061.0
2020-04-08,267.96,276.0,265.2542,274.0,156041618.0
2020-04-09,277.58,281.2,275.47,278.22,191207283.0
2020-04-13,277.14,277.51,271.41,275.63,115990100.0
2020-04-14,280.98,284.9,275.5106,283.8,135637433.0
2020-04-15,277.57,283.9407,275.46,277.75,122479542.0
2020-04-16,279.15,280.03,275.76,278.96,133521580.0
2020-04-17,285.38,287.3,282.4,286.54,148426671.0
2020-04-20,282.61,286.7912,281.35,281.76,101355962.0
2020-04-21,276.73,278.04,272.02,273.17,127506242.0
2020-04-22,278.35,281.0,276.91,279.04,95043515.0
2020-04-23,280.49,283.94,278.75,279.01,105334118.0
2020-04-24,280.73,283.7,278.5,282.89,85986704.0
2020-04-27,285.12,288.27,284.62,287.1,79453111.0
2020-04-28,291.02,291.4,285.4,285.69,107717695.0
2020-04-29,291.54,294.88,290.41,293.15,120029469.0
2020-04-30,291.71,293.3239,288.59,290.63,125590429.0
2020-05-01,285.31,290.6572,281.52,282.83,127002350.0
2020-05-04,280.74,283.9,279.13,283.59,81813464.0
2020-05-05,286.64,289.25,283.7134,286.15,80363726.0
2020-05-06,288.04,288.46,283.78,284.34,74268760.0
2020-05-07,287.75,289.78,287.13,287.7,75995625.0
2020-05-08,291.09,292.95,289.86,292.51,77453400.0
2020-05-11,290.34,294.0,289.88,292.62,80185487.0
2020-05-12,293.79,294.24,286.52,286.55,96646578.0
2020-05-13,286.06,287.19,278.965,281.49,145925811.0
2020-05-14,278.95,285.11,272.99,285.04,122811653.0
2020-05-15,282.37,286.33,281.34,286.29,112236947.0
2020-05-18,293.05,296.75,292.7,294.94,121483062.0
2020-05-19,294.35,296.205,291.95,292.21,95902732.0
2020-05-20,295.82,297.87,295.57,297.03,88554554.0
2020-05-21,296.79,297.67,293.6886,294.83,79080063.0
2020-05-22,294.55,295.63,293.22,295.48,64663504.0
2020-05-26,301.93,302.19,295.4646,299.2,89907108.0
2020-05-27,302.12,303.57,296.87,303.55,105572911.0
2020-05-28,304.65,306.84,302.24,303.07,91346714.0
2020-05-29,302.46,304.96,299.47,304.49,120799423.0
2020-06-01,303.62,306.205,303.06,305.45,57566227.0
2020-06-02,306.55,308.13,305.1,308.08,75144357.0
2020-06-03,310.24,313.22,309.94,312.09,93420974.0
2020-06-04,311.11,313.0,309.08,311.34,76617786.0
2020-06-05,317.23,321.275,317.16,319.4,152027977.0
2020-06-08,320.22,323.41,319.63,323.15,74473679.0
2020-06-09,320.3,323.2849,319.36,320.94,78168825.0
2020-06-10,321.42,322.39,318.2209,319.03,95540117.0
2020-06-11,311.46,312.15,300.01,300.69,211170242.0
2020-06-12,308.24,309.08,298.6,304.38,195502665.0
2020-06-15,298.02,308.28,296.74,307.11,136778520.0
2020-06-16,315.48,315.64,307.67,312.75,138268268.0
2020-06-17,314.07,314.39,310.86,311.66,83772656.0
2020-06-18,310.005,312.3,309.51,311.76,81506001.0
2020-06-19,314.17,314.38,306.53,308.54,138791316.0
2020-06-22,307.99,311.05,306.75,310.67,75635183.0
2020-06-23,313.49,314.5,311.6101,312.0,69441123.0
2020-06-24,309.85,310.51,302.1,304.21,134448956.0
2020-06-25,303.47,307.64,301.28,307.26,90448031.0
2020-06-26,306.16,306.39,299.42,300.09,129290930.0
2020-06-29,301.41,304.61,298.93,304.56,81216962.0
2020-06-30,303.99,310.2,303.82,308.94,116632172.0
2020-07-01,309.57,311.89,309.07,310.57,73485424.0
2020-07-02,314.24,315.7,311.51,312.19,70466596.0
2020-07-06,316.37,317.68,315.56,317.01,62530715.0
2020-07-07,315.38,317.52,313.37,313.77,83588153.0
2020-07-08,314.61,316.3,312.7,316.16,55444248.0
2020-07-09,316.84,317.1,310.68,314.6,84350421.0
2020-07-10,314.31,317.88,312.76,317.64,58345670.0
2020-07-13,320.13,322.71,314.13,314.81,104203275.0
2020-07-14,313.3,319.76,312.0,318.93,94625450.0
2020-07-15,322.41,323.04,319.265,321.98,88112557.0
2020-07-16,319.79,321.28,319.09,320.86,55079118.0
2020-07-17,321.88,322.57,319.735,321.7,64751031.0
2020-07-20,321.43,325.13,320.62,324.27,57817013.0
2020-07-21,326.45,326.93,323.94,324.9,58132689.0
2020-07-22,324.62,327.2,324.5,326.82,58800184.0
2020-07-23,326.47,327.23,321.48,322.95,76637748.0
2020-07-24,320.95,321.99,319.246,320.91,74375086.0
2020-07-27,321.63,323.41,320.775,323.27,49179907.0
2020-07-28,322.43,323.64,320.85,321.3,58306358.0
2020-07-29,322.12,325.73,322.075,325.01,49357443.0
2020-07-30,321.9,324.41,319.64,323.98,62381361.0
2020-07-31,325.9,326.63,321.33,326.4,85813672.0
2020-08-03,328.32,329.62,327.73,328.67,54271003.0
2020-08-04,327.86,330.06,327.86,330.0,42614516.0
2020-08-05,331.47,332.39,331.18,332.03,43668799.0
2020-08-06,331.4799,334.46,331.13,334.32,44795942.0
2020-08-07,333.28,334.88,332.3,334.57,57978084.0
2020-08-10,335.06,335.77,332.955,335.56,45016105.0
2020-08-11,336.85,337.54,332.01,332.82,70722617.0
2020-08-12,335.44,338.28,332.8377,337.31,54833482.0
2020-08-13,336.61,338.2514,335.83,336.81,42353803.0
2020-08-14,336.41,337.42,335.62,336.85,49678955.0
2020-08-17,337.94,338.34,336.8517,337.92,36385587.0
2020-08-18,338.34,339.1,336.61,338.595,39695332.0
2020-08-19,339.05,339.61,336.62,337.13,68705194.0
2020-08-20,335.36,338.8,335.22,338.31,42983474.0
2020-08-21,337.92,339.72,337.55,339.45,55766135.0
2020-08-24,342.12,343.0,339.4504,342.9,49930585.0
2020-08-25,343.53,344.21,342.27,344.15,39370034.0
2020-08-26,344.76,347.86,344.17,347.61,51826891.0
2020-08-27,348.51,349.9,346.53,348.34,58859780.0
2020-08-28,349.44,350.72,348.15,350.57,48492772.0
2020-08-31,350.35,351.3,349.06,349.8206,67988740.0
2020-09-01,350.21,352.71,349.24,352.68,56368885.0
2020-09-02,354.67,358.75,353.43,357.78,70748274.0
2020-09-03,355.87,356.38,342.59,345.53,149844547.0
2020-09-04,346.13,347.83,334.87,342.35,140401491.0
2020-09-08,336.71,342.64,332.88,333.27,117145041.0
2020-09-09,337.55,342.46,336.61,339.77,92579171.0
2020-09-10,341.82,342.53,332.85,334.13,92367295.0
2020-09-11,335.82,336.97,331.0,334.09,85306783.0
2020-09-14,337.49,340.38,334.2208,338.44,67084086.0
2020-09-15,341.12,342.02,338.4683,340.12,53890721.0
2020-09-16,341.51,343.06,338.52,338.88,82875521.0
2020-09-17,333.56,337.6996,332.991,335.87,92670080.0
2020-09-18,335.37,335.49,327.97,330.77,107478873.0
2020-09-21,325.7,327.13,321.73,327.12,101042628.0
2020-09-22,328.57,330.9,325.86,330.3,66221849.0
2020-09-23,330.9,331.2,322.1,322.54,95922161.0
2020-09-24,321.22,326.797,319.8,323.42,79294892.0
2020-09-25,322.58,329.58,321.64,328.72,72303635.0
2020-09-28,333.22,334.96,332.15,334.25,66266107.0
2020-09-29,333.97,334.77,331.6209,332.43,53909946.0
2020-09-30,333.09,338.29,332.88,334.32,107538916.0
2020-10-01,337.69,338.74,335.01,336.97,89588758.0
2020-10-02,331.7,337.0126,331.19,333.88,90549716.0
2020-10-05,336.06,339.96,336.01,339.72,47151802.0
2020-10-06,339.91,342.17,334.38,334.95,92106026.0
2020-10-07,338.12,341.63,338.09,340.75,58717549.0
2020-10-08,342.85,343.85,341.86,343.65,46538493.0
2020-10-09,345.56,347.35,344.89,346.73,60439459.0
2020-10-12,349.59,354.02,349.06,352.36,82006132.0
2020-10-13,352.28,352.4651,349.09,350.17,74121382.0
2020-10-14,350.75,351.93,347.14,347.93,58775629.0
2020-10-15,343.71,348.02,343.13,347.54,61165947.0
2020-10-16,348.96,350.75,347.1,347.32,90245234.0
2020-10-19,348.65,349.33,341.04,342.13,69408028.0
2020-10-20,343.46,346.88,342.64,343.3,61101982.0
2020-10-21,343.33,348.6847,342.4,342.65,64234703.0
2020-10-22,342.96,345.24,340.65,344.64,56780414.0
2020-10-23,345.93,345.99,343.13,345.62,49904173.0
2020-10-26,342.13,342.98,335.62,339.41,92872147.0
2020-10-27,339.76,340.12,337.99,338.33,67210558.0
2020-10-28,332.1,338.2483,326.13,326.7,130062418.0
2020-10-29,326.91,333.395,325.09,330.08,92078044.0
2020-10-30,328.28,329.69,322.6,326.69,122788785.0
2020-11-02,330.2,332.36,327.24,330.19,87512072.0
2020-11-03,333.69,338.25,330.2935,335.92,95208191.0
2020-11-04,340.86,347.94,339.59,343.66,129169525.0
2020-11-05,349.24,352.19,348.86,350.19,83736650.0
2020-11-06,349.93,351.51,347.65,350.18,75997846.0
2020-11-09,363.97,364.38,354.06,354.62,174005798.0
2020-11-10,353.49,355.18,350.51,354.08,86568086.0
2020-11-11,356.4,357.56,355.06,356.72,60720853.0
2020-11-12,355.58,356.7182,351.26,353.34,69919537.0
2020-11-13,355.27,358.9,354.71,358.1,64109638.0
2020-11-16,360.98,362.78,359.59,362.58,77199383.0
2020-11-17,359.97,361.92,358.34,360.82,66815607.0
2020-11-18,360.91,361.5,356.24,356.25,72616738.0
2020-11-19,355.6,358.18,354.15,357.96,60844851.0
2020-11-20,357.5,357.72,355.25,355.35,71042991.0
2020-11-23,357.28,358.82,354.865,357.53,64028577.0
2020-11-24,360.21,363.81,359.29,363.14,63819779.0
2020-11-25,363.13,363.16,361.48,362.49,45948371.0
2020-11-27,363.84,364.18,362.58,363.71,29042644.0
2020-11-30,362.83,363.12,359.17,362.21,87200943.0
2020-12-01,365.57,367.68,364.93,365.84,76822159.0
2020-12-02,364.82,366.96,364.2,366.82,47081427.0
2020-12-03,366.68,368.19,365.5,366.67,64123777.0
2020-12-04,367.32,369.85,367.22,369.78,51459007.0
2020-12-07,369.02,369.62,367.72,369.16,50031951.0
2020-12-08,367.72,370.78,367.67,370.19,45099196.0
2020-12-09,370.88,371.05,365.95,366.77,75525045.0
2020-12-10,365.37,367.86,364.43,366.87,59975429.0
2020-12-11,364.9,366.7402,363.26,366.14,58659075.0
2020-12-14,368.64,369.8,364.47,364.9,70722353.0
2020-12-15,367.4,369.59,365.92,369.56,65591667.0
2020-12-16,369.82,371.16,368.8676,370.06,59534034.0
2020-12-17,371.94,372.46,371.05,372.19,66592842.0
2020-12-18,370.97,371.15,367.02,369.15,143257901.0
2020-12-21,364.97,378.46,362.03,367.65,98396728.0
2020-12-22,368.21,368.3317,366.03,367.3,49425123.0
2020-12-23,368.28,369.62,367.2172,367.49,47321905.0
2020-12-24,368.08,369.03,367.45,369.03,27139624.0
2020-12-28,371.74,372.59,371.07,372.22,40460382.0
2020-12-29,373.81,374.0,370.83,371.62,54576638.0
2020-12-30,372.34,373.1,371.57,372.03,50615419.0
2020-12-31,371.78,374.66,371.232,374.25,80927738.0
2021-01-04,375.31,375.45,364.82,368.97,111804895.0
2021-01-05,368.1,372.5,368.05,371.4,67456696.0
2021-01-06,369.71,376.98,369.12,373.41,109080743.0
2021-01-07,376.1,379.9,375.91,379.13,70220837.0
2021-01-08,380.59,381.49,377.1,381.29,74338260.0
2021-01-11,377.85,380.58,377.7189,378.7,52148184.0
2021-01-12,378.89,379.86,376.36,378.66,53546073.0
2021-01-13,378.69,380.86,377.85,379.7,46290159.0
2021-01-14,380.59,381.13,378.1,378.58,50821683.0
2021-01-15,376.72,377.58,373.7,375.67,109520809.0
2021-01-19,378.34,379.23,376.75,378.64,52504155.0
2021-01-20,381.11,384.79,380.69,383.8,63340450.0
2021-01-21,384.49,384.95,383.25,384.15,48716569.0
2021-01-22,382.25,384.1256,381.835,382.82,53194026.0
2021-01-25,383.67,384.77,378.46,384.54,72021578.0
2021-01-26,385.41,385.85,383.54,383.75,44161134.0
2021-01-27,380.22,380.32,372.01,374.65,126043890.0
2021-01-28,376.36,381.93,375.89,377.52,96130471.0
2021-01-29,375.63,376.67,368.27,370.14,129983765.0
2021-02-01,373.72,377.34,370.376,376.02,77707586.0
2021-02-02,379.65,383.22,376.3181,381.25,66494770.0
2021-02-03,382.435,383.7,380.48,381.84,53344886.0
2021-02-04,382.96,386.24,381.9655,386.11,48544535.0
2021-02-05,388.2,388.47,386.1444,387.63,49890523.0
2021-02-08,389.27,390.56,388.35,390.52,39380252.0
2021-02-09,389.61,390.89,389.17,390.31,36248491.0
2021-02-10,392.12,392.28,387.5,390.17,59678427.0
2021-02-11,391.24,391.69,388.1,390.71,43822781.0
2021-02-12,389.85,392.9,389.77,392.73,51799016.0
2021-02-16,393.96,394.17,391.53,392.38,52716093.0
2021-02-17,390.42,392.66,389.33,392.45,54297756.0
2021-02-18,389.59,391.515,387.74,390.82,60770152.0
2021-02-19,392.07,392.38,389.55,390.05,84807821.0
2021-02-22,387.06,389.62,386.74,387.08,69771116.0
2021-02-23,384.66,388.945,380.2,387.52,108002754.0
2021-02-24,386.33,392.23,385.27,391.84,73663829.0
2021-02-25,390.41,391.88,380.7789,382.37,148679383.0
2021-02-26,384.35,385.58,378.23,380.01,154318347.0
2021-03-01,385.59,390.92,380.572,389.43,107534746.0
2021-03-02,389.82,390.07,386.0,386.56,81988591.0
2021-03-03,385.79,386.83,381.31,381.4,124095342.0
2021-03-04,381.22,384.0,371.88,376.6799,187163522.0
2021-03-05,380.46,384.76,372.64,383.56,154840748.0
2021-03-08,384.66,387.68,381.42,381.72,124010149.0
2021-03-09,385.85,389.91,381.7299,387.13,116544202.0
2021-03-10,389.69,391.4,388.1702,389.39,111715355.0
2021-03-11,392.23,395.65,391.74,393.46,87995511.0
2021-03-12,392.07,394.21,391.2,394.0,66408497.0
2021-03-15,394.33,396.685,392.03,396.48,76514167.0
2021-03-16,397.07,397.83,395.08,395.86,75735745.0
2021-03-17,394.53,398.12,393.3,397.21,98853032.0
2021-03-18,394.475,396.72,390.75,391.53,118149389.0
2021-03-19,389.88,391.569,387.15,389.57,115070074.0
2021-03-22,390.03,394.07,389.97,392.55,74744285.0
2021-03-23,391.91,393.46,388.66,389.63,91830191.0
2021-03-24,391.0,392.75,387.47,387.63,98576266.0
2021-03-25,385.98,390.55,383.9,389.72,117324362.0
2021-03-26,390.93,396.41,390.29,395.91,116858809.0
2021-03-29,394.4,396.75,392.81,395.76,114464450.0
2021-03-30,394.42,395.45,393.02,394.69,76954653.0
2021-03-31,395.34,398.0,395.31,396.33,114268733.0
2021-04-01,398.4,400.67,398.18,400.61,101181097.0
2021-04-05,403.46,406.94,403.38,406.36,92971454.0
2021-04-06,405.76,407.24,405.4,406.12,63118699.0
2021-04-07,405.94,406.96,405.45,406.59,56351333.0
2021-04-08,407.93,408.58,406.93,408.52,58807820.0
2021-04-09,408.39,411.67,408.26,411.49,62133104.0
2021-04-12,410.85,411.93,410.2,411.64,56704900.0
2021-04-13,411.53,413.529,411.12,412.86,56550988.0
2021-04-14,412.83,413.96,410.87,411.45,62468115.0
2021-04-15,413.74,416.16,413.69,415.87,60229843.0
2021-04-16,417.25,417.91,415.73,417.26,81977568.0
2021-04-19,416.26,416.74,413.79,415.21,78498638.0
2021-04-20,413.91,415.0859,410.59,412.17,81851828.0
2021-04-21,411.51,416.29,411.36,416.07,66792984.0
2021-04-22,415.89,416.78,411.13,412.27,98766103.0
2021-04-23,412.87,418.25,412.79,416.74,74074953.0
2021-04-26,417.44,418.22,416.8111,417.61,53597096.0
2021-04-27,417.93,418.14,416.3,417.52,52112393.0
2021-04-28,417.81,419.01,416.9,417.4,51994369.0
2021-04-29,420.32,420.72,416.44,420.06,80506526.0
2021-04-30,417.63,418.54,416.34,417.3,87467317.0
2021-05-03,419.43,419.84,417.665,418.2,68963710.0
2021-05-04,416.07,416.6,411.67,415.62,102684284.0
2021-05-05,417.38,417.63,414.94,415.75,61155687.0
2021-05-06,415.83,419.21,413.675,419.07,74534968.0
2021-05-07,419.89,422.815,419.16,422.12,68913001.0
2021-05-10,422.5,422.74,417.81,417.94,82950865.0
2021-05-11,413.1,415.27,410.06,414.21,118182209.0
2021-05-12,411.23,412.59,404.0,405.41,137078636.0
2021-05-13,407.07,412.35,407.02,410.28,106393963.0
2021-05-14,413.21,417.49,413.18,416.58,84366746.0
2021-05-17,415.39,416.39,413.36,415.48,66193502.0
2021-05-18,415.8,416.06,411.77,412.02,61288866.0
2021-05-19,406.92,411.05,405.33,410.78,108349346.0
2021-05-20,411.8,416.625,411.67,415.15,79754477.0
2021-05-21,416.87,418.2,414.45,414.98,77590498.0
2021-05-24,417.34,420.32,417.08,419.17,52606963.0
2021-05-25,420.33,420.71,417.62,418.33,58365218.0
2021-05-26,418.87,419.61,417.76,419.04,43861538.0
2021-05-27,420.17,420.72,418.9851,419.18,58438340.0
2021-05-28,420.97,421.25,419.79,420.19,59768917.0
2021-06-01,422.57,422.72,419.2,419.67,55475267.0
2021-06-02,420.37,421.23,419.29,420.39,50203715.0
2021-06-03,417.85,419.99,416.28,418.83,59499680.0
2021-06-04,420.75,422.92,418.8422,422.44,57471475.0
2021-06-07,422.59,422.78,421.19,422.26,52952730.0
2021-06-08,423.11,423.21,420.32,422.3,47948293.0
2021-06-09,423.18,423.26,421.41,421.67,49531038.0
2021-06-10,422.96,424.63,421.55,423.61,52143649.0
2021-06-11,424.2,424.43,422.82,424.31,46822811.0
2021-06-14,424.43,425.37,423.1,425.26,43360599.0
2021-06-15,425.42,425.46,423.54,424.48,52379036.0
2021-06-16,424.63,424.87,419.92,422.11,82346591.0
2021-06-17,421.67,423.02,419.32,421.97,92368532.0
2021-06-18,417.09,417.8281,414.7,414.92,120543104.0
2021-06-21,416.8,421.06,415.93,420.86,74576631.0
2021-06-22,420.85,424.0,420.08,423.11,59929167.0
2021-06-23,423.19,424.05,422.51,422.6,51215292.0
2021-06-24,424.89,425.55,424.62,425.1,46318393.0
2021-06-25,425.9,427.0943,425.55,426.61,59584242.0
2021-06-28,427.17,427.65,425.89,427.47,54222023.0
2021-06-29,427.88,428.56,427.13,427.7,36655269.0
2021-06-30,427.21,428.78,427.18,428.06,66270641.0
2021-07-01,428.87,430.6,428.8,430.43,55872224.0
2021-07-02,431.67,434.1,430.5218,433.72,59750006.0
2021-07-06,433.78,434.01,430.01,432.93,69771668.0
2021-07-07,433.66,434.76,431.51,434.46,65615176.0
2021-07-08,428.78,431.73,427.52,430.92,99397460.0
2021-07-09,432.53,435.84,430.714,435.52,77967324.0
2021-07-12,435.43,437.35,434.97,437.08,54302361.0
2021-07-13,436.24,437.84,435.31,435.59,53702111.0
2021-07-14,437.4,437.92,434.91,436.24,65563370.0
2021-07-15,434.81,435.53,432.72,434.75,55879338.0
2021-07-16,436.01,436.06,430.92,431.34,77170227.0
2021-07-19,426.19,431.4089,421.97,424.97,149399960.0
2021-07-20,425.68,432.42,424.83,431.06,100942167.0
2021-07-21,432.34,434.7,431.0111,434.55,65894328.0
2021-07-22,434.74,435.72,433.69,435.46,48647326.0
2021-07-23,437.52,440.3,436.79,439.94,64713928.0
2021-07-26,439.31,441.03,439.26,441.02,44352624.0
2021-07-27,439.91,439.94,435.99,439.01,68269527.0
2021-07-28,439.68,440.3,437.31,438.83,53425144.0
2021-07-29,439.815,441.8,439.81,440.65,48198967.0
2021-07-30,437.91,440.06,437.77,438.51,70310909.0
2021-08-02,440.34,440.93,437.21,437.59,59611884.0
2021-08-03,438.44,441.28,436.1,441.15,58824931.0
2021-08-04,439.78,441.1243,438.73,438.98,47620472.0
2021-08-05,440.22,441.85,439.88,441.76,39730739.0
2021-08-06,442.1,442.94,441.8,442.49,47572213.0
2021-08-09,442.46,442.795,441.31,442.13,42250781.0
2021-08-10,442.61,443.44,441.88,442.68,44951196.0
2021-08-11,443.82,443.882,442.62,443.78,45383120.0
2021-08-12,443.62,445.2572,442.66,445.11,39843341.0
2021-08-13,445.59,445.94,445.07,445.92,40108966.0
2021-08-16,444.53,447.11,442.87,446.97,74631097.0
2021-08-17,444.24,444.96,440.85,444.04,94352513.0
2021-08-18,442.96,444.625,438.92,439.18,91420225.0
2021-08-19,436.27,441.14,436.12,439.86,94479651.0
2021-08-20,440.23,443.71,439.71,443.36,73189310.0
2021-08-23,445.16,448.23,443.4355,447.26,55793374.0
2021-08-24,447.97,448.54,447.42,447.97,40179908.0
2021-08-25,448.17,449.457,447.77,448.91,41966967.0
2021-08-26,448.61,448.86,446.16,446.26,58472550.0
2021-08-27,447.12,450.65,447.06,450.25,79706113.0
2021-08-30,450.97,453.07,450.71,452.23,49898245.0
2021-08-31,452.13,452.49,450.92,451.56,61354794.0
2021-09-01,452.56,453.11,451.545,451.8,49472969.0
2021-09-02,453.32,454.05,451.91,453.19,43327950.0
2021-09-03,451.98,453.63,451.55,453.08,47762540.0
2021-09-07,452.71,452.81,450.7423,451.46,52416593.0
2021-09-08,450.89,451.67,448.86,450.91,56880064.0
2021-09-09,450.7,452.57,448.72,448.98,59078822.0
2021-09-10,451.04,451.49,445.31,445.44,91228331.0
2021-09-13,448.64,448.92,444.11,446.58,84654367.0
2021-09-14,448.12,448.34,443.22,444.17,79354474.0
2021-09-15,444.62,448.41,443.44,447.88,79886416.0
2021-09-16,447.32,448.36,444.02,447.17,78496993.0
2021-09-17,444.92,445.37,441.02,441.4,119686123.0
2021-09-20,434.88,436.56,428.86,434.04,168323570.0
2021-09-21,436.53,437.91,433.07,433.63,93757751.0
2021-09-22,436.05,440.03,433.747,437.86,103757135.0
2021-09-23,439.85,444.89,439.6,443.18,77755673.0
2021-09-24,441.44,444.67,441.21,443.91,63279879.0
2021-09-27,442.81,444.05,441.9,442.64,62530917.0
2021-09-28,439.69,440.04,432.94,433.72,132369999.0
2021-09-29,435.19,437.04,433.85,434.45,83969724.0
2021-09-30,436.02,436.77,428.78,429.14,143598796.0
2021-10-01,430.98,436.0329,427.23,434.24,131035258.0
2021-10-04,433.0,433.96,426.36,428.64,130626145.0
2021-10-05,430.24,435.49,429.39,433.1,92100880.0
2021-10-06,429.27,435.1199,427.54,434.9,113897035.0
2021-10-07,438.39,441.68,438.2,438.66,73716653.0
2021-10-08,439.48,439.89,437.19,437.86,75477568.0
2021-10-11,437.16,440.26,434.62,434.69,66278854.0
2021-10-12,435.67,436.1,432.78,433.62,71939356.0
2021-10-13,434.71,436.05,431.54,435.18,73949659.0
2021-10-14,439.08,442.66,438.58,442.5,71905000.0
2021-10-15,444.75,446.26,444.09,445.87,67668867.0
2021-10-18,443.97,447.55,443.27,447.19,64093511.0
2021-10-19,448.92,450.71,448.27,450.64,48371320.0
2021-10-20,451.13,452.732,451.01,452.41,50871680.0
